time,dB
514.9983414,38.45349452
515.1009996,37.10916556
515.2029299,37.65662177
515.3093543,36.73735498
515.4156655,37.80974475
515.5184953,37.92547736
515.6201158,37.28008353
515.7265067,37.85432456
515.832964,38.09997068
515.9357085,37.197052
516.0400441,38.10997118
516.1465081,37.82218552
516.2509485,38.0867564
516.3530328,38.42024307
516.4547328,38.48992271
516.5575303,38.86644544
516.6639238,39.71790069
516.7684422,39.29505956
516.8705472,37.74652162
516.9721947,37.52593755
517.0750042,37.96736221
517.1806365,37.49474326
517.2858701,37.26702009
517.38797,36.89632821
517.4895818,38.05860399
517.5924304,38.28105356
517.697457,36.42451285
517.8032914,37.62372027
517.9054608,37.18147458
518.0070655,37.07556318
518.109943,38.54258843
518.2162837,37.56634016
518.3207479,36.64887115
518.4229455,36.96129254
518.524488,37.73009676
518.6274303,38.18301867
518.733823,38.49502107
518.8382987,39.16891538
518.9403563,37.73395456
519.0421159,36.96641982
519.1448905,39.63760228
519.251323,39.53710452
519.3557569,38.91739971
519.45783,37.56518429
519.5595836,35.87218328
519.6623074,37.65245873
519.7686897,36.47221467
519.8732473,36.57435856
519.97529,36.64721618
520.0770221,36.57230178
520.1797751,36.6735186
520.2820301,37.60676639
520.3883103,37.35322651
520.490832,37.21368186
520.5929003,37.19452285
520.6972671,36.74917959
520.8009559,36.40176685
520.9061649,38.20022223
521.0083227,39.28736798
521.1104645,38.63638555
521.2147145,38.94028674
521.3212225,38.55566085
521.4256955,39.74181453
521.5276588,39.89936829
521.6294015,39.09058411
521.73218,38.36663333
521.8341163,36.70818121
521.9386427,35.9807602
522.043223,35.22635895
522.1453272,36.05309567
522.2496849,36.54853701
522.3560889,36.8196846
522.4605397,36.47362605
522.5626803,35.85612857
522.6643465,36.85160023
522.7671432,36.78307349
522.873489,37.85554476
522.9780124,37.94011584
523.080136,37.57787534
523.1817284,37.60874085
523.2845837,37.06316559
523.3909715,37.34592038
523.495481,38.003415
523.5975929,38.17245478
523.6992595,37.68517456
523.8020901,38.75952928
523.908503,38.68008032
524.0129319,37.54089411
524.1151502,38.37362453
524.216725,36.95108002
524.319604,36.42964131
