TIME,CH1,Model,TBS2074B
-1.52,0,,
-1.512,0.0008,,
-1.504,0.0042,,
-1.496,0.0004,,
-1.488,-0.0032,,
-1.48,-0.0022,,
-1.472,0.0002,,
-1.464,-0.0022,,
-1.456,-0.0038,,
-1.448,-0.001,,
-1.44,-0.0026,,
-1.432,-0.004,,
-1.424,-0.0016,,
-1.416,0.0066,,
-1.408,0.0044,,
-1.4,0.003,,
-1.392,-0.0036,,
-1.384,0.0028,,
-1.376,0.0016,,
-1.368,0.0008,,
-1.36,0.0008,,
-1.352,-0.0036,,
-1.344,-0.0036,,
-1.336,0.0064,,
-1.328,-0.0008,,
-1.32,-0.0024,,
-1.312,-0.0008,,
-1.304,0.0032,,
-1.296,0.002,,
-1.288,-0.0022,,
-1.28,-0.0016,,
-1.272,-0.002,,
-1.264,-0.003,,
-1.256,-0.0014,,
-1.248,-0.001,,
-1.24,-0.0028,,
-1.232,-0.0006,,
-1.224,0.0004,,
-1.216,0.0044,,
-1.208,0.0048,,
-1.2,0.0034,,
-1.192,-0.001,,
-1.184,-0.0018,,
-1.176,0.0034,,
-1.168,-0.0014,,
-1.16,-0.0012,,
-1.152,0.0044,,
-1.144,0.0032,,
-1.136,0.0022,,
-1.128,-0.0012,,
-1.12,-0.0042,,
-1.112,0.0034,,
-1.104,-0.003,,
-1.096,0.004,,
-1.088,0.0002,,
-1.08,-0.0038,,
-1.072,0.004,,
-1.064,-0.0004,,
-1.056,0.0014,,
-1.048,-0.0018,,
-1.04,0.0016,,
-1.032,-0.0042,,
-1.024,0.0004,,
-1.016,0.0036,,
-1.008,-0.0014,,
-1,0.0004,,
-0.992,-0.0034,,
-0.984,0,,
-0.976,0.0062,,
-0.968,0.0002,,
-0.96,-0.0016,,
-0.952,0.0012,,
-0.944,0.0032,,
-0.936,0.0026,,
-0.928,0.0028,,
-0.92,-0.0014,,
-0.912,0.0006,,
-0.904,0.0008,,
-0.896,-0.0018,,
-0.888,0.0014,,
-0.88,0.001,,
-0.872,0.0018,,
-0.864,0.0014,,
-0.856,0.002,,
-0.848,0.0046,,
-0.84,-0.0036,,
-0.832,0.0002,,
-0.824,0.0014,,
-0.816,0.004,,
-0.808,0.003,,
-0.8,0.0006,,
-0.792,0.0008,,
-0.784,0.001,,
-0.776,0.0028,,
-0.768,0.0012,,
-0.76,0.0024,,
-0.752,0.0004,,
-0.744,-0.0044,,
-0.736,0.0046,,
-0.728,-0.0008,,
-0.72,-0.0012,,
-0.712,0.002,,
-0.704,-0.001,,
-0.696,0.0044,,
-0.688,-0.0006,,
-0.68,0.0004,,
-0.672,0.0012,,
-0.664,-0.0042,,
-0.656,-0.0016,,
-0.648,0.0004,,
-0.64,0.0012,,
-0.632,0.0034,,
-0.624,0.0034,,
-0.616,-0.001,,
-0.608,-0.0008,,
-0.6,0.0006,,
-0.592,0.004,,
-0.584,0.0014,,
-0.576,-0.002,,
-0.568,0.0024,,
-0.56,0.0008,,
-0.552,0.0002,,
-0.544,0.0006,,
-0.536,0.0044,,
-0.528,-0.0006,,
-0.52,0.0002,,
-0.512,0.0022,,
-0.504,0.0008,,
-0.496,0.0044,,
-0.488,0.0036,,
-0.48,-0.0004,,
-0.472,0.005,,
-0.464,-0.0016,,
-0.456,-0.0016,,
-0.448,-0.0026,,
-0.44,0.0028,,
-0.432,0.0036,,
-0.424,-0.0006,,
-0.416,0.0014,,
-0.408,0.0008,,
-0.4,0,,
-0.392,0.0066,,
-0.384,0.0016,,
-0.376,-0.0016,,
-0.368,0.0014,,
-0.36,-0.0048,,
-0.352,0.0066,,
-0.344,-0.0018,,
-0.336,0.0024,,
-0.328,-0.0008,,
-0.32,-0.0028,,
-0.312,0.0008,,
-0.304,-0.0004,,
-0.296,0.0014,,
-0.288,0.0004,,
-0.28,-0.003,,
-0.272,0.0014,,
-0.264,0.0014,,
-0.256,0.0014,,
-0.248,-0.0034,,
-0.24,0.0034,,
-0.232,-0.0008,,
-0.224,0.0034,,
-0.216,-0.0016,,
-0.208,-0.0008,,
-0.2,-0.0004,,
-0.192,0.003,,
-0.184,-0.004,,
-0.176,-0.0034,,
-0.168,-0.002,,
-0.16,0.0014,,
-0.152,0.0024,,
-0.144,-0.0002,,
-0.136,0.003,,
-0.128,-0.002,,
