time,dB
202.5861041,37.10754573
202.6924938,37.00612352
202.7970183,38.56720281
202.8991421,37.67216746
203.0008268,38.04462871
203.1035026,37.9839095
203.2098155,38.1517977
203.3144728,37.29182698
203.4164809,38.25668333
203.5183452,38.08686046
203.6209115,38.99380265
203.7255245,37.26544327
203.831974,39.55386709
203.933875,39.80618793
204.035709,40.58279913
204.1383696,40.98208027
204.2447615,39.83802596
204.3493773,40.60590739
204.451318,39.91569038
204.553155,38.01910648
204.6557913,38.04141037
204.7621151,38.07536005
204.8665793,38.97230174
204.9687305,38.57024742
205.0712426,38.39590171
205.1775679,40.06831981
205.2838894,40.52872567
205.3859883,38.20556387
205.487641,40.64532973
205.594002,39.55335191
205.700383,40.82630737
205.8031968,39.58396496
205.9049229,39.58637125
206.0097957,40.14412234
206.1161577,39.43189749
206.2185616,38.61289975
206.3207035,40.69415672
206.4222799,40.27786535
206.5272514,38.71101129
206.6336566,39.82759766
206.736065,39.18707871
206.8381054,38.43188129
206.9398501,38.57019179
207.0447149,39.34324526
207.15108,36.79906718
207.2534895,37.57690624
207.3555411,37.76461567
207.4572935,37.68583994
207.5621238,38.23206479
207.6684158,38.56807837
207.7709267,39.24148872
207.8768815,40.57219699
207.9832391,39.93528319
208.0880983,35.98897638
208.1900685,37.08260119
208.2944107,38.28155103
208.400815,38.10757567
208.5053865,39.4973455
208.6074113,39.23962111
208.7090556,39.34526681
208.8118503,38.33151898
208.9183547,37.05832355
209.0227991,40.46277795
209.1284279,40.00826426
209.234807,39.46175135
209.3399729,42.39456775
209.4420432,44.67614518
209.543749,43.73815585
209.6501924,44.2841789
209.756558,44.35854718
209.85931,44.66506999
209.9610095,44.08408037
210.0673743,43.92880194
210.1737328,44.77137709
210.276566,44.52452986
210.3783333,44.03021062
210.4847097,43.77561671
210.591061,43.70781776
210.6938552,43.8451998
210.795623,43.77536842
210.9020147,43.76005934
211.0055765,44.04591349
211.1092776,44.37208439
211.2113395,43.89012209
211.3129942,44.2539024
211.4199543,43.95438416
211.5263795,44.17409872
211.628605,44.36208321
211.7303469,44.41452168
211.8366724,43.9094725
211.9403613,44.42418213
212.043995,44.3362466
212.1460758,44.40167428
212.2477689,44.79669649
212.3541447,44.61618797
212.4605516,44.89932453
212.5633624,45.10623416
212.6650346,44.39830583
212.7714196,43.78020638
212.8768607,43.7459507
212.9787626,43.46047629
213.0808203,43.76540087
213.1824907,44.0033875
213.2887958,43.51883213
213.3951539,43.42085495
213.498031,43.77923634
213.5997924,44.16788732
213.7062275,43.96992707
213.8126603,43.21672863
213.9153389,44.04640185
214.0170986,44.16895612
214.1234943,43.83107257
214.2298514,43.78834986
214.3325449,43.36632233
214.4343192,43.53386421
214.5408057,44.05990137
214.6456852,43.94201628
214.7480459,43.8035022
214.8500561,44.34054883
214.9518059,43.97311867
215.0581277,44.85073328
215.1638253,44.91499688
215.2654278,44.45669186
215.36745,44.63326883
215.469223,44.18443935
215.5755013,44.17143682
215.6805102,44.48930296
215.7828775,44.10218851
215.8849285,44.19212555
215.9866842,43.79784926
216.0922469,45.53603649
216.1987265,45.30892033
216.3003169,44.14209084
216.4022939,44.5798451
216.5041643,44.08638987
216.610592,44.28785542
216.7170313,44.50788027
216.8196048,45.21289734
216.9214225,43.16422962
217.0278388,41.0584247
217.1342206,40.58806527
217.236872,40.69691861
217.3385681,42.03203892
217.4450185,41.35309998
217.5501788,40.83180154
217.6521186,40.90000261
217.7540959,41.37336069
217.8558381,40.25807144
217.9602706,40.23289827
218.0658028,38.77231581
218.1694175,38.58468017
218.2715081,39.02548746
218.373257,40.67073635
218.4787395,41.05663812
218.5831101,39.54849587
218.6869426,42.35947465
218.7890874,40.49614974
218.8907832,39.80502278
218.9971782,38.55852976
219.103541,40.36279183
219.2063537,40.48647173
219.308006,40.32693102
219.414337,40.4000992
219.5207348,40.09885871
219.6236364,40.35279038
219.7252984,40.61290913
219.8297953,39.33850589
219.9361712,39.64310475
220.0389422,40.17086118
220.1411186,39.01826478
220.2426893,42.07584501
220.3465486,41.90727706
220.4530834,38.35724744
220.5563052,37.98568704
220.6584478,38.78978218
220.7600766,38.87032471
220.8664586,38.77585991
220.9728021,40.75482848
221.0757789,41.29293491
221.1772938,39.36293378
221.2783486,40.65074307
