time,xaccelerometer,yaccelerometer,zaccelerometer,force
10.8900091659,-0.0925464791,-9.849774167,0.0828686844,-1.9806914928
10.9000091575,-0.0588677602,-10.0989955103,0.0876991426,-2.0355662665
10.9100091491,-0.0346158095,-10.3720064777,0.0828686198,-2.0904410402
10.9200091408,-0.0200366155,-10.6214016204,0.073100791,-2.1453158139
10.9300091324,-0.0103288772,-10.8468330129,0.0778959233,-2.2001905876
10.9400091241,-0.0102588491,-11.0768487745,0.0925300192,-2.23677377
10.9500091158,-0.0102588491,-11.2926250783,0.0731714444,-2.2916485437
10.9600091075,-0.0294644304,-11.5273297084,0.0778960194,-2.3099401349
10.9700090992,-0.039206961,-11.8192702398,0.0633325139,-2.3648149086
10.9800090909,-0.0632840277,-12.0354957041,0.0680927672,-2.4013980911
10.9900090827,-0.0730612885,-12.2511679974,0.063261732,-2.4196896823
11.0000090744,-0.1211461477,-12.4525656678,0.0437608596,-2.474564456
11.0100090662,-0.145501845,-12.6300686147,0.0436198047,-2.4928560472
11.020009058,-0.1744851572,-12.7931243547,0.0436198047,-2.5294392297
11.0300090498,-0.2083048461,-12.9227686497,0.0338868264,-2.5477308209
11.0400090416,-0.2277543287,-13.0521720181,0.0386830094,-2.5660224121
11.0500090334,-0.2086862977,-13.1244750516,0.0484512509,-2.6026055946
11.0600090253,-0.2373579921,-13.1820906348,0.0533880461,-2.6026055946
11.0700090171,-0.2231604178,-13.230086396,0.0728895799,-2.6208971858
11.080009009,-0.203849612,-13.2209121306,0.097362983,-2.6208971858
11.0900090009,-0.1797024302,-13.2113266964,0.0926713649,-2.6391887771
11.1000089928,-0.1459170415,-13.1541561215,0.0975030928,-2.6208971858
11.1100089847,-0.1024589011,-13.0966435179,0.1121382612,-2.6208971858
11.1200089767,-0.068535579,-13.0058208907,0.1268433283,-2.6026055946
11.1300089686,-0.0538888548,-12.9100006652,0.1172143866,-2.6026055946
11.1400089606,-0.0249739589,-12.7760772452,0.1122778414,-2.5843140034
11.1500089526,-0.0055598567,-12.6228465134,0.0976424254,-2.5660224121
11.1600089445,0.0041814944,-12.4980317542,0.1072718311,-2.5294392297
11.1700089366,-0.0005519502,-12.3401100397,0.0976075077,-2.5111476385
11.1800089286,0.0042158552,-12.1724328802,0.0732032625,-2.4928560472
11.1900089206,-0.0197604326,-12.0094465874,0.0632957792,-2.4379812735
11.2000089127,-0.0439421565,-11.8131825151,0.053492402,-2.4013980911
11.2100089047,-0.072926046,-11.6071634497,0.0193537857,-2.3648149086
11.2200088968,-0.10674631,-11.3772822669,0.0239785932,-2.3465233174
11.2300088889,-0.1213918183,-11.1900620326,0.0288802817,-2.2733569525
11.240008881,-0.1647143881,-10.9745924865,0.0240476916,-2.23677377
11.2500088731,-0.1698232011,-10.7731971512,0.0288803424,-2.2001905876
11.2600088652,-0.1842641773,-10.5433491048,0.0483836304,-2.1453158139
11.2700088574,-0.1795638276,-10.2419133693,0.0436542325,-2.0904410402
11.2800088496,-0.1843322343,-9.9685265791,0.0582215858,-2.0355662665
11.2900088417,-0.1891685786,-9.6715463506,0.0777939406,-1.9989830841
11.3000088339,-0.1603878782,-9.4172299739,0.0876660516,-1.9441083104
11.3100088261,-0.1409747421,-9.1441794629,0.092602077,-1.9075251279
11.3200088183,-0.1120243772,-8.8519579739,0.1023711456,-1.8709419455
11.3300088106,-0.0974138837,-8.5833983122,0.1024397002,-1.8160671718
11.3400088028,-0.0781022984,-8.3197654595,0.1170420216,-1.7794839893
11.3500087951,-0.0347440092,-8.0799623901,0.1074097335,-1.7246092156
11.3600087873,-0.0200325858,-7.8212894552,0.1219438584,-1.6880260332
11.3700087796,-0.0007209128,-7.5957980322,0.1025762129,-1.6514428507
11.3800087719,0.0090191213,-7.3895777856,0.0927045813,-1.6148596683
11.3900087642,0.013889109,-7.2215660195,0.0829012061,-1.5782764858
11.4000087566,0.0091199947,-7.0728585946,0.0633625937,-1.5599848946
11.4100087489,0.004283651,-6.9052466857,0.0680940847,-1.5234017121
11.4200087413,-0.0101582671,-6.7470205716,0.0486573838,-1.5051101209
